1.818000,0.000000,0.000000,0.000000,0.000000,0.000000
1.818000,0.000000,0.000000,0.000000,0.000000,0.000000
1.817000,0.000000,0.000000,0.000000,0.000000,0.000000
1.816000,0.000000,0.000000,0.000000,0.000000,0.000000
1.816000,0.000000,0.000000,0.000000,0.000000,0.000000
1.815000,0.000000,0.000000,0.000000,0.000000,0.000000
1.815000,0.000000,0.000000,0.000000,0.000000,0.000000
1.814000,0.000000,0.000000,0.000000,0.000000,0.000000
1.814000,0.000000,0.000000,0.000000,0.000000,0.000000
1.813000,0.000000,0.000000,0.000000,0.000000,0.000000
1.812000,0.000000,0.000000,0.000000,0.000000,0.000000
1.812000,0.000000,0.000000,0.000000,0.000000,0.000000
1.811000,0.000000,0.000000,0.000000,0.000000,0.000000
1.810000,0.000000,0.000000,0.000000,0.000000,0.000000
1.808000,0.000000,0.000000,0.000000,0.000000,0.000000
1.807000,0.000000,0.000000,0.000000,0.000000,0.000000
1.806000,0.000000,0.000000,0.000000,0.000000,0.000000
1.806000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805000,0.000000,0.000000,0.000000,0.000000,0.000000
1.804000,0.000000,0.000000,0.000000,0.000000,0.000000
